"class";"feature0";"feature1";"feature2";"feature3";"feature4";"feature5";"feature6";"feature7";"feature8";"feature9";"feature10";"feature11";"feature12";"feature13";"feature14";"feature15";"feature16";"feature17";"feature18";"feature19";"feature20";"feature21";"feature22";"feature23";"feature24";"feature25";"feature26";"feature27";"feature28";"feature29";"feature30";"feature31";"feature32";"feature33";"feature34";"feature35";"feature36";"feature37";"feature38";"feature39";
"metal";32.8817;-10.1182;-3.24546;-0.975101;0.160529;-2.50848;-0.459256;-0.84668;-1.59761;-3.14684;-2.28921;-0.350761;-2.34843;-3.26991;-0.974335;-0.173217;-1.07863;0.24773;3.16855;5.66241;5.06793;3.77498;2.17508;-0.522143;-1.22273;-3.91399;-4.51287;-1.16511;3.98933;2.62484;-2.38719;-5.47966;-4.14089;0.352845;2.8132;0.150488;-1.85338;-0.142131;2.41201;3.00088;
"metal";30.7647;-8.77075;-2.64684;-2.10252;-0.163126;-1.45813;-3.04127;0.101401;0.769099;-3.02124;-3.22589;-0.48647;-1.77718;-2.16105;-0.980295;-2.00816;-0.258155;0.990674;1.32885;5.31526;6.31108;3.68158;2.04715;-0.751109;-2.50219;-3.76694;-3.60229;-0.40649;2.97045;3.34306;-2.14349;-5.33266;-3.95318;-0.03323;2.82788;0.0674544;-2.00182;-0.0879049;2.90182;2.17418;
"metal";31.7409;-10.9637;-3.10366;-0.58031;-1.47056;-2.32861;-1.69488;1.13629;1.07235;-4.09712;-2.85147;0.674924;0.483004;-2.47479;-2.72386;-2.48786;0.230644;1.58784;2.03221;3.42888;4.28565;4.53053;1.64464;0.367004;-3.00098;-4.62237;-3.14056;0.708244;3.14662;2.79911;-1.3495;-5.0401;-3.81862;0.33866;1.92272;0.523255;-1.83769;-0.707259;2.78384;1.6655;
"metal";33.9003;-11.9354;-3.59564;-1.90753;-1.31337;-1.73056;-2.45774;0.686464;0.604285;-0.47274;-1.7397;-1.3892;-0.616441;-2.46186;-0.59149;-0.704956;-1.8644;-1.5493;2.49951;4.65105;5.55148;4.58464;1.04359;-2.39741;-2.04494;-3.21934;-3.59856;-0.636408;4.43536;4.46977;-1.9802;-5.33766;-3.91755;0.49394;2.10837;0.534554;-2.69128;-0.499862;3.24055;1.51218;
"metal";29.0387;-13.0353;-4.59566;0.156463;-0.0774624;-1.07805;0.931084;-0.729389;-0.393003;-2.14195;-0.591941;1.34501;-1.13426;-1.24096;-1.50861;-1.12368;-0.216691;0.410629;1.21107;2.46625;2.09376;2.09058;0.893991;0.703596;-0.577745;-2.71424;-3.04254;-0.750402;3.52746;3.425;-1.74118;-3.65334;-3.57664;1.10173;2.63917;-0.586323;-2.13565;-0.464038;1.48634;2.07709;
"metal";44.7026;-14.3304;-5.1444;-1.10949;-1.12753;-3.0063;-1.41466;-1.19485;-0.935331;-1.67795;-3.3059;-1.49832;0.276122;-3.74774;-3.76505;-1.48718;-0.659577;1.2129;3.14845;6.23878;8.00414;4.573;1.86103;-0.145325;-3.7084;-4.83419;-5.12687;-1.36814;5.2817;4.481;-2.18613;-7.1205;-5.70792;0.304899;3.96709;0.20311;-3.10624;-0.253393;4.01615;3.18851;
"metal";34.345;-11.553;-3.81572;-0.370054;-1.14007;-0.824864;-0.802278;-0.553786;-0.455921;-3.81045;-3.84797;-0.667357;-0.162342;-1.84441;-3.29013;-1.04421;0.883758;0.87749;2.46874;3.87562;5.39295;3.41321;2.59955;0.607392;-2.39628;-3.89398;-4.48066;-0.102359;3.53904;2.14528;-1.633;-5.78967;-4.68379;0.906404;3.14239;0.474579;-2.27841;-0.620403;3.18379;1.80065;
"metal";35.1613;-12.5827;-4.34354;0.677184;0.927356;-0.887559;-1.86402;-1.18011;-1.80734;-3.11969;-2.33132;-1.87363;-1.82373;-2.13428;-1.55642;-0.931307;0.0896098;1.50617;2.727;3.90173;6.00718;3.12266;2.0591;0.1294;-1.40272;-2.4085;-4.18368;-2.65234;3.20925;3.09992;-2.1859;-6.42027;-3.47548;0.429689;3.25839;0.0554361;-2.21563;-0.420035;3.8047;1.83648;
"metal";37.3944;-11.2529;-5.71273;-0.62797;-1.263;-2.86421;-0.135372;-0.441606;-0.877783;-2.3982;-1.73212;-1.21153;-1.83365;-1.22047;-2.86519;-1.23858;0.0782631;-0.667661;2.22298;6.06376;6.32471;3.88466;1.5776;-0.264979;-2.39821;-4.89011;-4.1882;-0.738386;5.00705;3.35099;-1.77258;-5.90662;-5.81469;1.52761;2.77381;0.574643;-2.82418;-0.408904;3.23242;2.43975;
"metal";34.3156;-12.5035;-3.93894;-1.98452;-2.13402;-0.638698;-0.12908;-1.42513;-0.445273;0.00598155;-1.73248;0.177895;0.0170593;-1.68244;-3.30598;-2.40817;0.604487;0.301004;0.48752;5.65923;4.41934;2.7845;0.987884;0.0287957;-1.28101;-5.14296;-4.0572;0.952558;3.54059;4.24596;-0.63662;-5.63886;-4.6864;0.575195;3.67265;-0.704833;-2.90463;-0.316752;3.01701;1.78389;
"metal";32.5749;-10.2738;-3.76296;-1.95646;-1.35516;-0.958941;-1.69742;-0.340998;-0.153249;-1.26781;-2.18069;-0.746612;-0.18619;-2.53179;-2.03286;-1.73662;0.280059;-0.95712;2.61202;4.77779;5.31019;3.50195;1.73725;-0.862898;-2.10285;-3.70482;-4.4272;0.0631507;3.98702;3.63983;-1.53546;-5.35269;-4.6623;0.954427;2.2616;0.617232;-2.79275;-0.590809;3.51549;1.68506;
"metal";33.3928;-12.6061;-4.59661;-0.850189;-1.54138;-1.58964;1.21151;1.76796;-2.68058;-2.70562;-1.33474;-0.263722;-0.8871;-1.99388;-1.07751;-0.100706;-0.0146483;-1.98106;2.13348;4.46207;3.7443;2.32368;2.17869;0.468599;-1.48484;-4.11148;-4.54207;0.90741;4.37012;2.72544;-1.94063;-5.29053;-4.03752;0.966694;2.92734;0.816468;-2.38437;-1.28541;2.25126;1.95805;
"metal";36.8799;-12.4822;-5.37264;-0.672976;-0.419732;-3.80869;-1.41402;0.416633;0.442768;-1.60551;-2.24137;-0.539158;0.582384;-1.09298;-5.30866;-1.43179;-0.192958;0.610348;2.71636;3.64578;5.86645;4.4704;1.19091;-0.5799;-2.77413;-4.78231;-3.51652;-0.0769251;4.32099;3.65959;-0.960507;-5.31898;-5.26566;0.696187;3.0932;-0.559355;-2.46532;0.073007;2.47258;2.74247;
"metal";33.166;-11.5226;-3.20936;0.8664;-0.118341;-3.49844;-2.54018;0.945811;0.27924;-2.17989;-2.86332;-4.35582;-0.758197;-1.36612;-0.629041;-0.147756;-1.23672;-0.115338;1.60645;4.31983;7.58302;5.24353;0.119373;-0.909379;-1.82502;-4.25523;-2.56053;0.319545;1.1901;3.02236;-1.67721;-5.34732;-4.31464;0.784871;2.35897;-0.137252;-1.57136;0.47462;2.48234;1.47809;
"metal";32.4986;-9.96993;-2.71901;-1.24812;-1.46884;-1.03216;-1.24204;-0.140978;-1.30711;-3.50438;-1.72526;-0.526299;-3.39341;-1.46833;-0.335809;-2.89302;0.248378;1.0592;1.88024;5.35837;5.54736;3.89159;2.2237;-0.281263;-2.58787;-3.32812;-3.99173;-1.55551;3.93875;3.60427;-2.74601;-5.83449;-4.05498;0.775395;2.30567;0.71725;-2.42715;-0.0186757;2.94877;1.88348;
"metal";35.1957;-8.99926;-3.36989;-2.46715;-3.31336;-1.90104;-1.42106;-0.717145;-0.717565;-0.0754772;-1.44524;-2.46276;-1.58852;-0.92039;-2.7107;-2.37242;-1.92665;1.3853;2.35059;5.37507;7.46691;5.40178;2.10855;-3.10895;-2.88549;-4.12573;-4.38464;-0.865858;4.67348;5.20156;-1.71918;-7.18417;-4.74686;0.785467;2.63799;-0.231674;-2.50877;0.191864;3.44758;2.02453;
"metal";36.6297;-11.6014;-4.41205;-0.785869;-1.52446;-0.568893;-1.05109;-0.96463;-0.677317;-2.90809;-2.81449;-2.28319;-1.85145;-0.981157;-1.5792;-1.64602;0.125446;0.312778;2.45411;4.89783;5.62013;5.40636;2.01921;-1.53829;-1.54824;-3.82373;-4.1389;-1.6933;4.13274;3.85323;-2.35225;-7.02691;-4.54236;1.15564;3.3291;0.400943;-2.78602;0.0958092;2.90057;2.21235;
"metal";39.2923;-11.9177;-4.2584;-0.0839192;-1.97795;-1.38734;-1.47526;-0.504805;-2.21857;-3.48851;-1.58621;-2.36172;-1.96231;-2.31267;-2.49484;-1.76066;1.02254;0.00137632;2.60934;6.86334;7.65354;3.55259;1.45619;1.1833;-2.43453;-5.64553;-4.67203;-0.430227;3.53939;3.32254;-1.98542;-6.84331;-5.20504;0.296903;4.05303;-0.0753594;-2.41069;-0.0939422;3.51389;2.61998;
"metal";36.2334;-12.7227;-4.11434;0.48833;-0.903994;-2.72952;-0.566465;-1.01126;-1.3628;-2.41348;-1.42708;-0.323731;-1.64694;-2.65588;-2.36009;-1.48022;-0.8218;1.40785;3.17821;4.49841;5.41891;4.37482;0.870312;0.307161;-1.96059;-4.13508;-4.04358;-1.27921;3.87245;3.48186;-1.63768;-5.87133;-4.37262;0.685332;2.64166;-0.309577;-2.05897;0.0896672;2.60588;2.79161;
"metal";34.3797;-12.3582;-4.35289;-0.16552;-0.0320015;-2.98387;-1.39642;0.622362;-0.655186;-1.78958;-2.43278;-1.10669;0.0551053;-1.99344;-2.34982;-2.2912;0.897458;0.215129;1.65965;4.59026;5.16772;3.63084;1.56808;-0.111339;-2.55491;-3.553;-3.77718;-0.116725;3.26851;3.43268;-1.89699;-4.58619;-4.78346;0.657813;2.87878;-0.19703;-2.20233;-0.271092;2.90542;1.9751;
"metal";42.2961;-14.4035;-4.47482;-0.0580721;-1.68594;-2.1795;-1.53646;-0.541013;-0.953279;-2.96775;-3.1587;-1.09465;-0.563044;-2.7138;-3.58902;-1.53494;-0.147855;1.22014;3.31309;5.47809;6.43602;5.08995;2.3363;-0.954835;-2.25359;-4.96623;-5.00957;-0.651904;4.27166;3.72642;-1.91077;-6.8572;-5.45127;0.899697;3.28772;0.278936;-2.67389;-0.0164731;3.20659;3.00316;
"metal";35.9033;-9.99145;-4.80857;-1.37563;-0.560369;-2.17933;-2.00735;0.0686801;-0.454728;-3.14078;-2.47258;-0.842961;-1.54203;-2.97609;-1.02936;-2.56656;0.705841;-0.489396;2.83221;5.7552;6.61141;4.34268;1.28272;0.439324;-3.38271;-4.07006;-4.36842;-0.960512;4.3559;3.73906;-2.41115;-6.01611;-4.92667;0.663596;2.75018;0.766474;-2.52502;-0.838873;4.14123;1.73619;
"metal";40.3813;-13.1788;-5.00269;-0.388211;-0.247575;-3.01484;-1.22934;-0.533087;-1.94264;-3.77136;-0.489762;0.144433;-1.8422;-3.80477;-2.93572;-1.48246;-0.660388;1.38195;3.55617;6.07132;6.15516;3.60131;1.55474;0.704219;-1.98733;-5.44298;-4.56124;-1.61382;4.80992;3.88892;-1.95122;-6.62139;-4.68439;0.367415;2.82177;0.577027;-2.87195;-0.25508;3.50487;3.13554;
"metal";37.684;-13.3219;-3.72334;1.21199;-1.0749;-3.74606;-2.43977;-0.146201;0.553086;-1.78176;-2.64377;-2.14664;-2.60439;-2.14144;-0.431539;-0.446074;-1.86585;-0.614217;2.71552;5.50089;7.93477;5.09015;0.407955;-1.27859;-2.70082;-3.56921;-3.50606;-0.999921;3.31842;3.52941;-2.25718;-5.2275;-4.6987;0.251758;2.85456;-0.684968;-1.40329;0.326166;2.38684;3.02563;
"metal";33.6867;-12.1725;-3.51667;1.71919;0.25657;-2.40373;-3.10886;-1.90847;-0.0173844;0.422916;-2.7894;-3.95247;-2.09677;-1.36937;-1.02585;-0.0519472;-0.661211;-1.12;2.34979;5.52465;7.40614;4.37521;-0.00525974;-1.21756;-1.92443;-1.75433;-3.43249;-1.94523;2.0154;3.44099;-1.66328;-5.56752;-3.29896;-0.257033;2.56767;-0.202501;-2.20121;0.269848;4.33291;1.0544;
"metal";31.6907;-12.6082;-4.06511;0.970256;-0.889879;-2.20543;-1.20089;2.10358;-0.124277;-3.00396;-3.41591;-1.35205;0.187165;0.0567876;-2.19722;-2.26148;0.371945;1.79686;1.09039;1.58144;4.40089;4.6039;1.9623;-0.355635;-3.13734;-2.49971;-2.38045;-0.889121;3.31626;2.65878;-1.7509;-5.10975;-3.34347;0.650067;2.67852;-0.0770154;-1.70331;-0.358768;2.15975;1.24895;
"metal";33.3037;-11.8103;-1.72489;-1.235;0.159434;-1.38985;-1.47749;0.172307;-0.758236;-3.53729;-3.50094;-3.82095;-2.00909;0.187299;-1.49292;-0.138701;0.404591;-0.58102;2.30446;4.00389;6.3129;5.47955;0.812308;-0.224897;-1.25281;-4.25716;-3.12254;-0.47496;2.10102;2.12706;-1.84493;-6.07748;-4.7243;1.46472;3.25016;-0.310352;-1.37093;0.112687;2.11601;2.12681;
"metal";37.5674;-13.2952;-5.32471;-2.20751;-3.10682;-1.52591;0.478017;-0.516092;0.106226;0.246338;-1.9012;0.235965;0.360493;-1.15245;-3.53257;-2.77502;0.645222;-1.06918;1.05859;5.3612;4.82399;3.61091;1.0771;-0.557184;-2.56489;-5.12346;-4.1326;0.854107;5.28688;4.58219;-0.701273;-6.0712;-5.18032;0.879672;3.56582;-0.0122627;-3.67552;-0.204351;2.61832;2.17536;
"metal";40.3638;-9.07194;-5.14971;-2.17362;-2.01666;-1.77997;-1.45129;-1.72344;-1.18957;-2.32569;-3.81886;-1.18695;-1.16496;-3.02196;-3.64829;-2.29957;0.184354;0.765973;4.35369;6.32675;7.77411;5.56498;2.75647;-1.25905;-3.1327;-5.23171;-5.63025;-1.34016;5.17107;4.69323;-2.78382;-7.55923;-5.888;0.459995;4.11142;-0.00136813;-2.61291;-0.291966;4.0325;3.23842;
"metal";43.0698;-14.5665;-5.3568;-1.44012;-1.50301;-2.55671;-1.40383;0.0251703;-0.809659;-2.20949;-1.67379;-0.630345;-0.328156;-2.53084;-3.50068;-2.79701;-0.0984496;0.997246;2.91877;5.21995;6.4048;5.13001;1.35095;-0.738549;-2.57011;-5.18817;-5.35168;0.254213;4.5132;4.83781;-1.25158;-7.18009;-5.94611;1.4849;3.30865;-0.216314;-2.86518;-0.0482917;2.88028;3.10998;
"metal";31.028;-9.27297;-3.46262;-1.74447;0.11862;-1.29563;-0.194724;-1.8462;-0.59543;-2.11797;-3.48106;-1.53359;-0.121159;-2.42498;-2.05003;-0.90899;0.0860213;0.963809;1.77502;4.52223;5.63682;2.90591;2.45283;0.0784275;-2.33913;-2.69944;-4.82676;-0.492926;3.46728;2.50641;-1.58246;-5.79886;-4.38117;0.952622;2.79071;0.583957;-2.64435;-0.285137;3.27168;1.81772;
"metal";46.2608;-14.9658;-6.06353;0.264386;-1.37219;-2.06582;-2.57192;-0.254064;-1.21919;-3.58181;-2.66438;-1.62763;-1.55226;-2.31937;-2.8966;-3.68672;1.237;1.48474;3.02522;5.95838;8.15501;4.67157;2.90177;-1.17209;-2.78622;-5.007;-4.87;-2.18013;5.16279;4.39025;-2.35283;-7.48606;-6.34047;1.46103;3.53952;0.436163;-3.22332;0.206806;3.62238;3.42992;
"metal";31.6841;-10.5313;-4.04944;-0.716328;0.11967;-2.21727;-1.73229;0.883698;-0.926822;-2.28833;-2.59877;-0.488257;-0.755503;-1.44882;-2.02397;-3.12563;1.37393;1.20198;0.64627;5.07918;4.47409;3.32245;2.35352;-0.415565;-2.07751;-3.91214;-2.99246;-0.917297;3.28487;3.65957;-2.62051;-4.27808;-4.274;-0.0422168;3.56502;-0.501638;-2.3085;0.295556;2.24461;2.23119;
"metal";33.092;-11.3124;-3.94457;-2.21941;-2.82732;-0.322475;-0.14065;-1.16822;0.0350348;0.030043;-1.90387;-0.652128;-0.00173384;-1.31646;-3.09609;-0.809055;-0.902715;-0.553952;1.61342;4.5142;5.02837;3.45445;0.887291;-0.298089;-2.47379;-3.75145;-4.21548;0.349212;4.30402;4.59924;-1.80505;-4.99541;-4.93992;0.833115;3.42889;-0.525949;-2.58434;-0.633287;2.86869;1.97849;
"metal";34.4162;-11.9748;-2.48979;-1.79228;-1.66715;-2.88433;0.322977;-0.678958;-1.93113;-1.59357;0.0979161;-0.0321181;-0.770453;-2.85527;-2.9598;-2.33354;-0.973497;1.62755;3.03405;4.51016;5.04037;3.18818;2.25602;-0.656091;-2.24181;-4.15185;-4.64188;-0.215715;4.01894;4.63128;-1.72187;-5.99896;-3.56918;0.121711;2.02354;0.508456;-2.92542;0.0332886;3.06591;2.05247;
"metal";36.197;-13.0421;-1.54384;-3.18462;-0.878893;-0.596813;-1.02966;-0.356318;-1.39965;-2.69842;-2.21649;-1.97139;-0.453223;-1.84707;-2.45068;-1.06722;-1.27902;1.95766;2.73184;3.95099;4.89807;4.95502;2.71908;-1.00213;-3.21018;-2.23766;-4.45879;-2.47295;4.98684;4.51497;-3.48006;-6.01124;-4.34339;1.02554;2.78807;0.536877;-2.50223;-0.374934;2.88481;2.53526;
"metal";27.006;-7.43281;-2.23161;-0.827603;-0.717719;-1.61082;-0.970989;0.0370127;-1.73319;-3.48683;-2.29703;-0.716244;-0.320004;-1.28968;-3.85402;-2.8635;1.49485;2.74247;2.11445;3.9307;3.49803;4.06986;2.73664;0.453632;-2.36342;-4.03542;-2.75438;-1.64268;3.42017;2.4214;-2.43394;-4.27179;-4.1261;0.510253;2.08612;0.394843;-2.1876;0.400266;2.49194;1.90939;
"metal";29.7501;-9.35649;-3.76854;-2.55993;-2.74375;-2.42682;-1.07983;1.28139;1.32178;-0.627132;-1.38312;0.878917;0.140126;-1.36637;-2.38805;-2.68104;-1.80034;0.724208;1.86716;2.70143;4.64827;4.59113;1.14343;-1.50548;-3.76189;-3.4569;-3.10212;0.356292;4.86132;4.77439;-1.33837;-5.05999;-3.49984;0.13419;2.07074;-0.147185;-2.37492;-0.305186;2.1082;1.79901;
"metal";28.1344;-4.77148;-4.13941;-4.20455;-0.567125;-2.23477;-0.296562;0.142696;-1.95887;-0.585716;-2.00072;-1.20861;-0.276556;-1.9794;-2.51776;-2.17136;-0.365383;0.619239;2.17013;4.65687;5.78831;4.30296;1.00264;0.0939109;-2.48345;-5.23475;-3.67829;0.0741213;3.91743;4.19563;-1.4572;-6.49125;-4.18393;0.45296;2.88827;0.437358;-3.21431;0.415941;2.57312;1.99255;
"metal";32.7331;-5.36048;-6.00477;-0.465831;-2.63056;-3.29746;-0.353601;0.535657;-0.770612;-3.52803;-3.7373;-0.731864;-1.30155;-0.755347;-3.76532;-3.32004;1.09735;1.11313;3.20096;4.54582;6.64228;5.64526;2.90303;-1.00376;-3.3259;-5.92746;-3.65187;-0.267199;4.397;3.33317;-2.17022;-6.49105;-5.28799;0.64368;3.23242;-0.00768061;-1.85657;-0.0209251;2.51018;2.84533;
"metal";28.0242;-6.51898;-4.19308;-0.98152;-0.604165;-1.67222;-1.26224;0.678276;-0.568673;-3.92773;-3.40134;-0.433216;-0.447789;-1.89982;-2.72183;-1.13764;0.435683;0.468468;3.19638;3.69429;4.03995;4.79434;2.51499;-0.486423;-2.01623;-3.86379;-4.21872;0.216903;3.27584;2.21317;-1.89923;-5.30597;-4.10828;0.608402;2.62491;0.142695;-1.43284;-0.623343;2.45041;2.21888;
"metal";35.4538;-4.96942;-5.11579;-3.88245;-1.36701;-1.76377;-1.37827;-1.06374;-1.61185;-1.91615;-3.87879;-2.27409;-0.900031;-1.09421;-4.87576;-3.07073;1.91039;0.660525;2.48753;6.85829;8.62701;4.64572;2.26639;0.00237624;-3.08417;-6.86293;-4.91317;0.378095;3.83167;4.00613;-1.45529;-8.00215;-6.22012;0.81024;4.12409;0.388641;-3.36836;0.324798;3.95427;2.49254;
"metal";35.2212;-12.0189;-3.43559;-0.656145;-2.32282;-2.06078;-0.849983;0.0078068;-0.66254;-2.26819;-2.11308;-0.652239;0.837075;-1.99721;-4.7516;-2.06494;0.95599;0.643324;2.56998;4.4289;5.6073;3.25318;2.16261;0.410384;-2.94201;-5.0191;-4.0636;0.611342;3.77556;3.21921;-1.43502;-5.07413;-4.9255;0.176863;3.21753;-0.132488;-2.54736;0.0380556;2.66893;2.43861;
"metal";35.7219;-12.4887;-2.47979;-0.0471549;-1.87144;-2.46424;-1.43249;2.10239;-1.26074;-4.93253;-2.64376;-1.71075;-0.511911;-0.788678;-3.37142;-2.69573;1.41673;1.66819;1.84082;4.46361;5.43085;4.66518;2.76219;0.342504;-3.36111;-4.95787;-3.20638;-0.144779;3.28725;2.5926;-2.15888;-5.98085;-3.92731;-0.0352275;3.02593;0.583277;-2.05132;-0.157214;2.75204;1.83674;
"metal";38.9091;-12.1598;-5.35294;-0.373036;-1.449;-1.91668;-0.612847;-0.524644;-1.63817;-2.99871;-1.49324;-1.84871;-1.24101;-2.28824;-2.16123;-1.68315;-0.729986;1.43243;2.61277;5.11558;6.19296;4.97252;1.3473;-0.168032;-2.25223;-4.41377;-4.88053;-0.755245;3.91572;4.43361;-2.04175;-7.34367;-4.59949;0.723748;3.72002;-0.196489;-2.49517;-0.0469576;2.87455;2.70299;
"metal";35.363;-11.6528;-5.24409;-0.49106;-1.09636;-2.66869;0.454906;0.284276;-0.736932;-3.13602;-3.02302;0.362222;-1.00729;-1.52639;-2.69454;-1.65487;1.00065;-0.895222;2.9653;4.37226;4.35014;4.31159;1.8907;0.414025;-3.00943;-3.80611;-4.42672;-0.258236;4.88777;2.69662;-1.62396;-6.06447;-4.33373;0.954598;2.33605;1.5612;-3.28236;-0.436636;2.91598;1.74467;
"metal";39.0247;-12.9874;-4.35633;0.425885;-1.23848;-1.48723;-2.10816;0.339601;-1.10688;-4.22816;-2.83833;-2.10491;-0.938546;-2.71377;-1.95515;-1.13768;0.228617;0.833785;2.12404;5.87699;6.72365;4.23716;1.89661;0.151743;-1.73266;-5.44404;-4.18314;-0.286944;3.22989;2.68473;-1.70122;-6.67745;-5.1563;1.16787;2.84701;0.934611;-2.73719;0.141712;2.824;2.81048;
"metal";38.0517;-11.657;-2.26241;-2.15241;-1.78613;-1.31056;-3.34004;0.0971903;-0.172029;-3.58554;-2.26266;-1.08914;-1.00691;-3.09234;-2.93259;-2.00862;0.218897;0.353782;3.09523;6.8558;6.3572;4.52821;2.81221;-1.07079;-3.1636;-4.50063;-4.83331;-0.864136;4.69016;3.51283;-2.40079;-6.09399;-4.71189;-0.368911;3.23676;0.453131;-2.61678;-0.0263759;3.5331;2.68127;
"metal";39.5631;-13.1183;-3.73622;0.448065;-3.04525;-2.50954;-0.37639;-0.748396;-1.17948;-2.20085;-2.88993;-2.38595;-0.526018;-0.995684;-3.77858;-2.85642;0.297329;1.98028;2.92944;4.42453;6.26079;6.47953;1.50655;-0.648562;-3.42936;-4.11785;-4.68871;-0.478226;3.88105;3.62294;-1.53927;-6.86038;-5.62063;1.5132;2.98849;-0.469663;-1.93102;0.217681;2.91094;2.3127;
"metal";35.5552;-13.6054;-2.99923;-0.0254313;-0.130757;-3.1383;-2.75761;-0.688384;-0.865828;-0.195699;-1.15662;0.166883;-0.652495;-2.14434;-4.66478;-2.71289;0.538712;1.49234;2.23355;5.69665;4.67688;3.87728;0.712996;-0.187363;-2.06732;-4.1713;-3.41342;-1.05053;3.17149;4.15513;-1.06499;-4.8561;-3.92977;-0.421384;2.25849;-0.251315;-2.95687;0.600275;3.63875;1.93804;
"metal";36.6499;-11.9787;-4.45348;-1.59461;-0.67721;-1.68866;-0.974448;-1.25697;-0.71995;-1.40097;-3.02027;0.130042;-0.0636603;-2.83065;-3.86363;-0.901575;-0.260722;0.201304;3.62707;4.65545;4.96434;4.16475;2.03272;-0.703006;-2.0375;-4.00113;-4.7546;-0.913584;4.50291;4.19175;-2.04975;-5.97175;-4.59206;0.595484;2.73829;0.773628;-3.27259;-0.301819;3.48992;2.38922;
"metal";37.5036;-13.0778;-4.59546;0.834047;-0.0778063;-3.34667;-1.73258;-1.57381;-0.498141;-1.23651;-2.66931;-0.481518;0.170233;-3.43461;-4.19425;-1.24044;0.364958;0.374494;3.63653;5.25785;5.60744;4.31913;0.691463;0.27848;-1.89832;-4.67494;-4.03603;-0.813255;3.4678;3.15484;-0.963057;-5.66298;-4.35546;-0.249279;2.92242;-0.00715872;-2.9259;0.483689;3.42712;2.42358;
"metal";38.4283;-12.4619;-4.89406;-0.772071;-1.86689;-1.98064;-1.07186;-0.506049;-1.15279;-1.03931;-2.18245;-1.34832;-1.07108;-1.65998;-2.81038;-1.93377;-0.584106;0.898;1.84887;6.11658;5.35166;5.0941;1.85516;-1.71593;-2.16687;-4.00644;-4.80376;-0.55304;4.04309;5.04636;-2.23504;-6.55722;-4.62559;0.410893;3.54565;-0.204895;-2.76641;-0.044119;3.22467;2.35838;
"metal";36.3255;-11.9851;-3.71397;-1.5083;-0.651711;-1.92633;-1.94086;1.65196;-0.995545;-4.26357;-2.2761;-0.229982;-2.28287;-2.14349;-0.52728;-2.80572;0.698901;0.7701;0.661107;5.85622;7.10009;2.65245;1.65654;1.46172;-2.96152;-5.69784;-2.89628;-0.425344;3.39238;3.80521;-2.39611;-6.38153;-3.79656;-0.114522;3.22138;0.928787;-2.54047;-0.814441;3.29694;2.36091;
"metal";35.8219;-11.8372;-4.18734;-0.284416;-0.932401;-2.14676;-1.27392;0.0820828;-1.06685;-2.64066;-2.47534;-1.53292;-0.820382;-1.96341;-2.47292;-1.32244;-0.0928988;0.652913;2.40359;4.85913;5.7982;4.27551;1.85397;-0.405488;-2.26277;-4.01975;-4.2482;-0.520177;3.65281;3.26721;-1.85928;-5.99586;-4.53644;0.617206;3.06897;0.118032;-2.33066;-0.096273;2.87417;2.32066;
"metal";26.7367;-6.9391;-4.10559;-0.556646;-0.677125;-1.34585;-1.82165;-0.175323;-0.531226;-1.621;-2.47173;-0.227981;-1.54523;-1.07196;-2.50351;-1.48502;-0.241656;0.744693;2.7528;3.0739;5.11135;3.66875;1.63796;-0.626727;-1.87433;-3.22235;-3.24265;-0.75574;2.6382;3.88094;-2.18817;-4.86689;-3.37771;0.275598;2.04304;0.276786;-2.26668;-0.0667857;2.97936;1.58369;
"metal";34.8291;-11.3883;-4.18134;-0.262202;-1.19131;-2.14674;-1.10938;-0.174511;-1.11467;-2.43389;-1.86762;-0.801983;-1.00632;-2.04233;-2.71168;-1.77085;-0.212333;1.14123;2.49473;4.62715;5.49601;4.06709;1.69194;-0.212652;-2.28027;-4.04572;-4.17501;-0.614304;3.78979;3.43447;-1.64646;-5.85374;-4.43722;0.636225;2.77873;-0.0231309;-2.29856;-0.0558037;2.83432;2.32761;
"metal";27.006;-7.43281;-2.23161;-0.827603;-0.717719;-1.61082;-0.970989;0.0370127;-1.73319;-3.48683;-2.29703;-0.716244;-0.320004;-1.28968;-3.85402;-2.8635;1.49485;2.74247;2.11445;3.9307;3.49803;4.06986;2.73664;0.453632;-2.36342;-4.03542;-2.75438;-1.64268;3.42017;2.4214;-2.43394;-4.27179;-4.1261;0.510253;2.08612;0.394843;-2.1876;0.400266;2.49194;1.90939;
"metal";29.7501;-9.35649;-3.76854;-2.55993;-2.74375;-2.42682;-1.07983;1.28139;1.32178;-0.627132;-1.38312;0.878917;0.140126;-1.36637;-2.38805;-2.68104;-1.80034;0.724208;1.86716;2.70143;4.64827;4.59113;1.14343;-1.50548;-3.76189;-3.4569;-3.10212;0.356292;4.86132;4.77439;-1.33837;-5.05999;-3.49984;0.13419;2.07074;-0.147185;-2.37492;-0.305186;2.1082;1.79901;
"metal";28.1344;-4.77148;-4.13941;-4.20455;-0.567125;-2.23477;-0.296562;0.142696;-1.95887;-0.585716;-2.00072;-1.20861;-0.276556;-1.9794;-2.51776;-2.17136;-0.365383;0.619239;2.17013;4.65687;5.78831;4.30296;1.00264;0.0939109;-2.48345;-5.23475;-3.67829;0.0741213;3.91743;4.19563;-1.4572;-6.49125;-4.18393;0.45296;2.88827;0.437358;-3.21431;0.415941;2.57312;1.99255;
